line_id,movie_title,line,levenshtein_distance_from_script,memorable?
33671,all about eve,"And you, I take it, are the Paderewski who plays his concerto on me, the piano?",34,1
33693,all about eve,- shows up for an audition when everyone knew I'd be here... and gives a performance!,0,0
33098,all about eve,"I'll never forget this night as long as I live, and I'll never forget you for making it possible.",21,1
33049,all about eve,They forwarded the telegram from Milwaukee - the one that came from Washington to say that Eddie wasn't coming at all.,0,0
95261,batman forever,I guess we're all two people.,71,1
95252,batman forever,What do you want me to say?,0,0
95188,batman forever,Let's see if you bleed green.,0,1
95118,batman forever,Cannot get good help these days.,0,0
95183,batman forever,Has anybody ever told you you have a SERIOUS IMPULSE-CONTROL PROBLEM?,139,1
95181,batman forever,"Only one spot in Gotham serves these bi- zonal, bi-coastal needs...",0,0
11051,a nightmare on elm street part 2: freddy's revenge,"If you want to play with animals, Mr. Walsh, join the circus.",0,1
11048,a nightmare on elm street part 2: freddy's revenge,Or collected in the bladder to be expelled at a later time.,0,0
480041,little nicky,Even in hell I get no respect.,13,1
479692,little nicky,"I go to orgies, I catch everything...",0,0
479923,little nicky,"The last time I saw a pair of jugs that big, two hillbillies were blowing on them.",5,1
479684,little nicky,"Actually, you can give all the credit for Hell to my first wife; she was the inspiration.",0,0
479588,little nicky,"Look, it's okay for me to shit in the street, but *you* gotta use a toilet.",7,1
479765,little nicky,Trying to capture his brother in a flask and preserve the balance of good and evil on Earth.,0,0
479774,little nicky,Get this shit outta here!,6,1
479783,little nicky,It's my turn now.,0,0
479997,little nicky,Now that hurt the both of us.,0,1
479898,little nicky,I think you're looking at him.,0,0
479993,little nicky,I hear a train a-comin'!,11,1
480029,little nicky,I came through that gate alone.,0,0
9952,a nightmare on elm street: the dream child,"All right, Krueger... this time it's for keeps!",4,1
9913,a nightmare on elm street: the dream child,"In the dream, she was standing in a room.",0,0
9945,a nightmare on elm street: the dream child,Kids... always a disappointment.,4,1
9831,a nightmare on elm street: the dream child,See a family resemblance?,0,0
543840,mrs brown,You tell *Her Majesty* that if her husband were here he'd tell her to get out of the house and get some air into her lungs.,93,1
544209,mrs brown,"Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.",0,0
544107,mrs brown,No one should think themselves wiser than me!,284,1
544110,mrs brown,I will not give him up to them.,0,0
890260,you can count on me,"Yeah, this is the haute cuisine of garments.",0,1
890254,you can count on me,"I'm glad to see you too, Sammy.",0,0
601600,the pianist,"Majorek, this is the greatest pianist in Poland, maybe the whole world.",37,1
601592,the pianist,"The moment Hitler invaded Russia, I knew we'd be all right.",0,0
601545,the pianist,"Well, to tell you the truth, I thought it would be worse.",7,1
601509,the pianist,The width of the arms of the Star must be one centimetre.,0,0
498570,magnolia,Why are frogs falling from the sky?,5,1
498546,magnolia,"I don't think, he can't...",0,0
498316,magnolia,I'll tell you the greatest regret of my life: I let my love go.,33,1
498315,magnolia,And I didn't treat her and the goddamn regret...THE GODDAMN REGRET...and I'll die...,0,0
497756,magnolia,"Let's make some fuckin' money, folks.",0,1
497748,magnolia,"Don't be real agressive, just subtely abusive.",0,0
694521,silence of the lambs,"There are three major centers for transsexual surgery - Johns Hopkins, University of Minnesota, and Columbus Medical Center.",115,1
694505,silence of the lambs,You're so close to the way you're going to catch him - do you realize that?,0,0
694630,silence of the lambs,"Good evening, Clarice.",7,1
694600,silence of the lambs,"Oh, and Senator...?",0,0
694877,silence of the lambs,"Well, Clarice - have the lambs stopped screaming?",5,1
694688,silence of the lambs,Then why not take your case file?,0,0
694702,silence of the lambs,"Ready when you are, Sergeant Pembry.",13,1
694799,silence of the lambs,"Billy wants to change, too, Clarice.",0,0
694634,silence of the lambs,People will say we're in love.,75,1
694645,silence of the lambs,Do we seek out things to covet?,0,0
694163,silence of the lambs,"I graduated from UVa, Captain; it's not exactly a charm school.",23,1
694849,silence of the lambs,"Mr. Gordon, did you take over this place after Mrs. Lippman died?",0,0
694303,silence of the lambs,YOU DON'T KNOW WHAT PAIN IS!,22,1
694297,silence of the lambs,Next time I'll have to check.,0,0
529398,milk,You replaced Scott with a lesbian?,0,1
529367,milk,They'll burn the joint down.,0,0
837080,twins,I got another six hours to pay the money back and tell the Klane brothers that harassing a man who's already in the slammer is beneath even them.,36,1
837394,twins,"Okay, okay -- look, you can't tell anybody this -- not even your sister -- but I'm onto something so huge it gives me a rash just thinking about it.",0,0
837033,twins,The pavement was his enemy.,16,1
837035,twins,Get him to a hospital.,0,0
837497,twins,"If you're lying to me, I'll be back!",2,1
837505,twins,We're different parts of a lot of different people.,0,0
837154,twins,"I don't know what the problem is, but I'm sure it can be solved without resorting to violence.",0,1
837217,twins,"As a matter of fact, a small tropical island, in the South Pacific, about 300 nautical miles south-southwest of Fiji.",0,0
445796,the king's speech,"Waiting for me to... commence a conversation, one can wait rather a long wait.",35,1
446779,the king's speech,"That shall be to you better than light, and safer than a known way.",0,0
611710,point break,"Speak into the microphone, squid brain!",14,1
611691,point break,Have you seen a little dog?,0,0
611881,point break,"Fear causes hesitation, and hesitation will cause your worst fears to come true.",40,1
611880,point break,"If you project weakness, you draw aggression... that's how people get hurt.",0,0
611388,point break,"Welcome to Sea World, Kid.",1,1
611398,point break,Twenty-seven banks in three years.,0,0
611843,point break,You gonna jump or jerk off?,3,1
611837,point break,"So, who... uh, who packed my chute?",0,0
494968,love & basketball,"I've been in love with you since I was eleven, and the shit won't go away.",29,1
494880,love & basketball,"I remember when I was eight years old, you spent like four hours cooking up this fancy meal.",0,0
494490,love & basketball,All's fair in love and basketball.,7,1
494561,love & basketball,Coach has us on eleven o'clock curfew.,0,0
167559,charade,I can't stand these things... it's like drinking coffee through a veil.,12,1
167543,charade,Mr. Bartholomew -- maybe you'd better tell me what this thing's all about.,0,0
168017,charade,"Heroin, peppermint-flavored heroin.",3,1
168019,charade,Go to bed.,0,0
167074,charade,It is infuriating that your unhappiness does not turn to fat!,0,1
167068,charade,When you start to eat like this something is the matter.,0,0
167563,charade,Do you know what these things cost over here?,11,1
167572,charade,It was our money and we want it back.,0,0
332262,the good girl,"You're a hooker, you hooker.",0,1
332225,the good girl,Good luck on your important thing.,0,0
858862,war of the worlds,"When it's ready, my body will just push it out.",14,1
858869,war of the worlds,I kept one of their menus last time we were here.,0,0
858969,war of the worlds,We're leaving this house in 60 seconds.,0,1
858981,war of the worlds,"Shh, Shh, I can't tell you now.",0,0
858824,war of the worlds,Take care of our kids.,0,1
858800,war of the worlds,You're out of milk.,0,0
859368,war of the worlds,Look at the goddamned birds!,24,1
859367,war of the worlds,"Rachel, I'm not sure.",0,0
289499,forrest gump,You guys get that pig unfucked and get it on the tree line!,16,1
289534,forrest gump,"I didn't ask you to pull me out of there, goddamn you!",0,0
289667,forrest gump,I'm sorry I had to fight in the middle of your Black Panther party.,7,1
289680,forrest gump,"...which must be out west somewhere, 'cause she made it all the way to California.",0,0
289838,forrest gump,"When I was in China on the All-American Ping Pong team, I just loved playing ping-pong with my Flexolite ping pong paddle.",248,1
289746,forrest gump,"I made me a promise to Bubba in Vietnam, that as soon as the war was over, we'd go in partners.",0,0
289942,forrest gump,"Sometimes, I guess there just aren't enough rocks.",1,1
289949,forrest gump,"And, well, we was like family... Jenny and me.",0,0
289665,forrest gump,"He should not be hitting you, Jenny.",0,1
289685,forrest gump,I didn't want it to end.,0,0
289932,forrest gump,"And cause I was a gazillionaire, and I liked doin it so much, I cut that grass for free.",8,1
290023,forrest gump,"...wondering if I could come down to Savannah to see her, and that's what I'm doing here.",0,0
289891,forrest gump,I never thanked you for saving my life.,9,1
289866,forrest gump,"Well, maybe you should just pray for shrimp.",0,0
289076,forrest gump,Mama always had a way of explaining things so I could understand them.,2,1
289097,forrest gump,"Anyway, I guess you could say me and Momma was on our own.",0,0
289554,forrest gump,That's all I have to say about that.,0,1
289575,forrest gump,Even Lieutenant Dan would come and watch me play.,0,0
825016,transformers the movie,"Unicron, my master... with this, I shall make you my slave.",6,1
824816,transformers the movie,And soon we shall say the same of that infernal Unicron.,0,0
824594,transformers the movie,We've got to get a new travel agent.,20,1
824832,transformers the movie,"Don't worry, I'm not coming after you.",0,0
824954,transformers the movie,"We can't hold out forever Kup, but we *can* give them one *humongous* repair bill.",16,1
825079,transformers the movie,"Then we've got to trust in ourselves, and no matter what they odds, destroy Unicron.",0,0
824484,transformers the movie,"Why settle for a peek, Daniel, when you can see everything from ""Lookout Mountain""?",11,1
